heat_num,grado,num_cga_met,TCM,Time_Vac_Vac,Power_ON,Tpo_Aux,Total_min_Demoras,tco_kwh,Potencia,O2,Grafito,Cal_Total,Cal_Total_Sid,Cal_Total_Dol,muestra_temp,muestra_ppmo2,c1_tco_tpo_con,c1_tco_kwh,c1_tco_mw_prom,c2_tco_tpo_con,c2_tco_kwh,c2_tco_mw_prom,c7_tco_tpo_con,c7_tco_kwh,c7_tco_mw_prom,cga_met_1,cga_met_2,cga_met_3,CH01,CH02,CH03,CH04,CH05,CH06,CH07,CH08,CH09,CH10,CH11,CH15,CH31,CH33,CH34,CH50,CH60,CH63,CH64,CH67,CH70,CH71,CH01_C1,CH02_C1,CH03_C1,CH04_C1,CH05_C1,CH06_C1,CH07_C1,CH08_C1,CH09_C1,CH10_C1,CH11_C1,CH15_C1,CH31_C1,CH33_C1,CH34_C1,CH50_C1,CH60_C1,CH63_C1,CH64_C1,CH67_C1,CH70_C1,CH71_C1,CH01_C2,CH02_C2,CH03_C2,CH04_C2,CH05_C2,CH06_C2,CH07_C2,CH08_C2,CH09_C2,CH10_C2,CH11_C2,CH15_C2,CH31_C2,CH33_C2,CH34_C2,CH50_C2,CH60_C2,CH63_C2,CH64_C2,CH67_C2,CH70_C2,CH71_C2,CaO,MgO,sio2,al2o3,mno,s,fe2o3,ib2,ib4,feo,IB3
476751,25102-2A,2,181.3289948,81.06666565,38.6333313,4.4000001,37.0333333,52415,96.80999756,5123.75,2800,6093,3320,2773,1682,1095,14.56667042,20224,83,17.10000038,26816,94,2.96667099,4224,85,76.402,104.927,NULL,6.379,0,38.562,13.475,0,14.659,7.882,75.884,0,10.352,0,0,5.328,0,0,5.718,3.09,0,0,0,0,0,6.379,0,0,13.475,0,14.659,7.882,5.565,0,10.352,0,0,0,0,0,0,3.09,0,0,0,0,0,0,0,38.562,0,0,0,0,35.319,0,0,0,0,5.328,0,0,5.718,0,0,0,0,0,0,38.8338,7.7762,18.1838,10.9858,6.5962,0.1416,28.5678,2.520008,1.885522,25.736744,1.33131068
476761,251046-6DEA,2,183.223,57.74999619,39.16666412,9.56666565,8.01666585,52225,95.33999634,4973.75,1652.5,6119,3253,2866,1607,455,16.81666946,22528,80,15.5,24512,95,2.76666594,4032,87,75.225,107.998,NULL,6.051,0,38.764,12.838,0,14.25,8.858,79.857,0,8.945,0,0,5.205,0,0,5.455,3,0,0,0,0,0,6.051,0,0,12.838,0,14.25,8.858,6.283,0,8.945,0,0,0,0,0,0,3,0,0,0,0,0,0,0,38.764,0,0,0,0,38.574,0,0,0,0,5.205,0,0,5.455,0,0,0,0,0,0,58.86902,11.64896,29.22624,5.00438,0.28084,4.716224,0.30916,2.376874,2.430918,0.27848,1.719776621
476762,251046-6DEA,2,183.5299988,143.0666657,40.31666565,5.58333302,96.16666269,54145,95.50998688,5277.5,3081.25,5893,3173,2719,1638,582,15.18332958,20864,82,16.89999962,26176,93,4.25,5952,84,77.62,105.91,NULL,6.941,0,35.811,14.001,0,14.54,7.91,81.088,0,9.783,0,0,5.093,0,0,4.51,3.853,0,0,0,0,0,6.941,0,0,14.001,0,14.54,7.91,5.592,0,9.783,0,0,0,0,0,0,3.853,0,0,0,0,0,0,0,35.811,0,0,0,0,40.496,0,0,0,0,5.093,0,0,4.51,0,0,0,0,0,0,58.40646,11.67964,30.4322,4.1654,0.22774,4.664658,0.45194,2.264656,2.390444,0.4071,1.688165075
476763,251046-6DEA,2,183.748,56.81666565,39.34999847,9.5,6.96666622,52735,95.68000031,5117.5,2812.5,5959,3173,2786,1628,525,15.44999981,21184,82,16.66666031,25856,93,3.18333411,4544,86,76.352,107.396,NULL,6.661,0,37.765,16.225,0,11.865,8.712,79.785,0,8.19,0,0,4.857,0,0,5.725,3.963,0,0,0,0,0,6.661,0,0,16.225,0,11.865,8.712,5.736,0,8.19,0,0,0,0,0,0,3.963,0,0,0,0,0,0,0,37.765,0,0,0,0,39.049,0,0,0,0,4.857,0,0,5.725,0,0,0,0,0,0,39.4356,6.5962,17.6292,8.909,6.903,0.1416,29.7478,2.639542,2.04671,26.799806,1.485993775
476774,251036 DEA,2,183.349,66.57666397,39.84999847,6.30000019,19.42666525,54595,96.16999817,5188.75,3162.5,6013,3227,2786,1661,1053,15.33333015,21376,84,16.45000076,25664,94,4.58333206,6400,84,77.063,106.286,NULL,6.099,0,34.829,12.946,0,13.897,8.655,78.245,0,10.636,0,0,8.194,0,0,9.848,0,0,0,0,0,0,6.099,0,0,12.946,0,13.897,8.655,5.08,0,10.636,0,0,0,0,0,4.75,0,0,0,0,0,0,0,0,34.829,0,0,0,0,38.165,0,0,0,0,8.194,0,0,5.098,0,0,0,0,0,0,39.3058,6.6906,18.5024,10.9976,7.2216,0.1416,29.1814,2.506792,1.839856,26.289574,1.3324
476775,251036 DEA,2,183.208,63.7733345,38.19666672,6.30000019,18.27666582,51005,97.33999634,4793.75,2961.25,6026,3227,2799,1647,659,14.64999962,20160,83,16.88332939,26880,96,1.950001,2816,87,75.151,108.057,NULL,6.2,0,43.145,11.04,0,14.276,7.756,76.581,0,10.965,0,0,4.807,0,0,8.438,0,0,0,0,0,0,6.2,0,0,11.04,0,14.276,7.756,6.012,0,10.965,0,0,0,0,0,3.902,0,0,0,0,0,0,0,0,43.145,0,0,0,0,35.569,0,0,0,0,4.807,0,0,4.536,0,0,0,0,0,0,40.2144,8.2246,19.0452,11.4814,6.8558,0.177,26.6562,2.49157,1.872424,24.014652,1.317356011
476776,251036 DEA,2,183.603,51.58333206,38.09999847,6.30000019,6.18333207,52735,98.90000153,4961.25,2421.25,6039,3227,2813,1598,786,14.98332977,21248,85,16.01667023,25792,97,3.049999,4544,89,76.444,107.159,NULL,5.9,0,41.41,11.816,0,14.827,7.986,76.973,0,11.05,0,0,5.01,0,0,8.631,0,0,0,0,0,0,5.9,0,0,11.816,0,14.827,7.986,6.509,0,11.05,0,0,0,0,0,3.356,0,0,0,0,0,0,0,0,41.41,0,0,0,0,35.464,0,0,0,0,5.01,0,0,5.275,0,0,0,0,0,0,39.5418,7.3396,18.2428,10.2896,6.4546,0.1416,32.6506,2.55765,1.938858,29.414922,1.385856079
476789,251038-10VDEA,2,183.7070007,73.53333282,38.78333282,6.30000019,27.44999845,52415,96.38999939,5026.25,3277.5,5986,3200,2786,1700,1157,15.23332977,21312,84,16.56666946,25728,93,3,4224,84,0,110.597,NULL,5.548,0,44.589,12.608,0,13.17,8.201,76.468,0,9.721,0,0,4.755,0,0,5.29,3.357,0,0,0,0,0,5.548,0,0,12.608,0,13.17,8.201,5.505,0,9.721,0,0,0,0,0,0,3.357,0,0,0,0,0,0,0,44.589,0,0,0,0,35.963,0,0,0,0,4.755,0,0,5.29,0,0,0,0,0,0,39.7542,9.3456,19.0452,10.5964,6.6788,0.1298,28.025,2.463132,1.954552,25.247752,1.34116242
476790,251038-10VDEA,2,182.339,46.08332825,37.94999695,6.28333282,0.84999897,51325,96.72000122,4935,2610,5986,3200,2786,1688,919,15.08333015,21312,85,16.54999924,25728,93,2.30000305,3136,82,75.03,107.309,NULL,6.283,0,40.582,12.972,0,14.213,7.592,77.955,0,10.323,0,0,4.714,0,0,4.887,2.818,0,0,0,0,0,6.283,0,0,12.972,0,14.213,7.592,5.829,0,10.323,0,0,0,0,0,0,2.818,0,0,0,0,0,0,0,40.582,0,0,0,0,37.126,0,0,0,0,4.714,0,0,4.887,0,0,0,0,0,0,40.0256,7.8942,18.998,9.5108,6.6316,0.1298,27.5648,2.486024,1.983462,24.8331,1.40397351
476791,251038-10VDEA,2,183.381,61.03332901,49.56666565,7.69999981,2.76666493,63035,89.61000061,4975,3128.75,6746,2693,4052,1614,820,21.95000076,29120,80,13.18332958,17920,82,10.36666012,14848,86,89.117,94.264,NULL,5.787,0,36.295,9.975,0,15.214,8.757,76.963,0,27.653,0,0,0,0,0,0,2.737,0,0,0,0,0,5.787,0,0,9.975,0,15.214,8.757,21.202,0,10.445,0,0,0,0,0,0,2.737,0,0,0,0,0,0,0,36.295,0,0,0,0,20.761,0,17.208,0,0,0,0,0,0,0,0,0,0,0,0,40.0138,7.3632,19.1986,10.4194,6.6552,0.1298,27.6238,2.459356,1.887528,24.886318,1.350996016
476811,251036 DEA,2,183.531,49.56666183,39.09999847,6.76666594,2.699999,52865,96.34999847,5178.75,2372.5,5973,3093,2879,1589,691,19.95000076,28992,87,11.86666965,18048,91,3.29999709,4672,85,72.511,111.02,NULL,5.999,0,39.825,9.815,0,14.049,8.121,81.713,0,10.385,0,0,5.234,0,0,4.518,3.872,0,0,0,0,0,5.999,0,0,9.815,0,14.049,8.121,5.27,0,10.385,0,0,0,0,0,0,3.872,0,0,0,0,0,0,0,39.825,0,0,0,0,41.443,0,0,0,0,5.234,0,0,4.518,0,0,0,0,0,0,40.9814,8.2954,18.5142,12.1068,5.8528,0.1888,27.2462,2.61193,1.898856,24.546124,1.338342967
476812,251036 DEA,2,183.559,45.86666107,36.8833313,6.43333292,1.54999804,49985,96.91999817,5007.5,2037.5,5973,3240,2733,1634,521,14.23332977,19968,84,17.38332939,27072,93,1.33333397,1792,81,72.652,110.907,NULL,6.732,0,40.118,10.564,0,13.693,8.071,81.114,0,10.761,0,0,4.812,0,0,5.01,2.684,0,0,0,0,0,6.732,0,0,10.564,0,13.693,8.071,5.147,0,10.761,0,0,0,0,0,0,2.684,0,0,0,0,0,0,0,40.118,0,0,0,0,40.967,0,0,0,0,4.812,0,0,5.01,0,0,0,0,0,0,42.3266,11.2218,18.0894,11.4578,5.3454,0.1534,26.255,2.761082,2.138514,23.6531,1.432507987
476813,251036 DEA,2,183.709,47.89999771,38.58333206,6.69999886,1.616665,52415,96.93998718,5057.5,1917.5,5799,2960,2839,1587,454,14.48332977,20608,85,17.06666946,26432,93,3.03333306,4224,84,68.355,115.354,NULL,6.931,0,41.426,7.267,0,14.905,8.006,79.033,0,9.872,0,0,5.018,0,0,8.658,2.593,0,0,0,0,0,6.931,0,0,7.267,0,14.905,8.006,0,0,9.872,0,0,0,0,0,3.781,2.593,0,0,0,0,0,0,0,41.426,0,0,0,0,44.033,0,0,0,0,5.018,0,0,4.877,0,0,0,0,0,0,42.8576,9.3102,18.7148,15.1748,6.2894,0.1652,19.7532,2.7022,1.816374,17.795698,1.264623955
476842,25102-2A,2,185.836,68.33333206,52,7.69999981,7.63333208,64255,86.98999786,5348.75,3648.75,6732,2680,4052,1570,590,22.41666985,29120,78,13.94999981,17920,77,11.56667042,16064,83,91.011,94.825,NULL,0,70.033,0,31.312,0,0,0,84.491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.561,0,10.346,0,0,0,31.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.472,0,20.966,0,0,0,18.387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.79552,4.72354,29.25574,2.05792,0.07788,4.373434,0.33158,2.573108,2.582076,0.298776,2.037306402
476848,25102-2A,2,183.0529938,124.4833298,39.81666565,6.30000019,77.36666179,53505,95.94999695,5673.75,2727.5,5893,2960,2933,1588,401,14.03332996,19072,82,18.03333092,27968,93,3.650002,5312,87,67.751,115.302,NULL,8.969,29.829,0,42.962,0,14.925,0,75.432,0,0,0,0,0,0,0,3.123,3.598,0,4.215,0,0,0,8.969,4.337,0,16.436,0,14.925,0,4.486,0,0,0,0,0,0,0,0,3.598,0,0,0,0,0,0,25.492,0,26.526,0,0,0,35.946,0,0,0,0,0,0,0,3.123,0,0,4.215,0,0,0,38.1494,6.1242,18.4434,10.0772,6.6198,0.1416,32.8866,2.44083,1.831714,29.627558,1.337608606
476849,25102-2A,2,183.192,70.18332672,38.83333206,6.26666594,24.08333096,52925,97.34999847,5410,2290,5959,2973,2986,1594,467,13.39999962,18752,84,18.03333092,28288,94,3.33333397,4736,85,65.799,117.393,NULL,8.522,30.602,0,43.314,0,14.904,0,75.66,0,0,0,0,0,0,0,3.36,2.455,0,4.375,0,0,0,8.522,4.701,0,14.38,0,14.904,0,5.837,0,0,0,0,0,0,0,0,2.455,0,0,0,0,0,0,25.901,0,28.934,0,0,0,34.823,0,0,0,0,0,0,0,3.36,0,0,4.375,0,0,0,38.3264,6.2658,18.4434,10.3132,7.3514,0.1534,31.978,2.452158,1.829826,28.808992,1.332786213
476850,25102-2A,2,183.947,48.84999847,38.86666489,6.30000019,2.68333195,52925,97.23000336,5498.75,2991.25,5986,2973,3013,1597,364,12.96667004,18368,85,18.51667023,28672,93,3.33333206,4736,85,69.933,114.014,NULL,8.261,30.386,0,43.876,0,13.879,0,75.498,0,0,0,0,0,0,0,3.777,3.698,0,4.572,0,0,0,8.261,4.67,0,19.129,0,13.879,0,5.296,0,0,0,0,0,0,0,0,3.698,0,0,0,0,0,0,25.716,0,24.747,0,0,0,35.202,0,0,0,0,0,0,0,3.777,0,0,4.572,0,0,0,39.5536,9.3338,18.526,10.384,6.7378,0.1652,28.556,2.5193,1.99538,25.726124,1.368163265
476862,251025-5VRDEA,2,183.408,47.79999924,39.54999924,6.30000019,0.94999903,54335,97.80000305,5162.5,3321.25,6066,2987,3079,1572,606,15.01667023,21504,86,16.28333092,25536,94,4.23333406,6144,87,75.927,107.481,NULL,6.376,14.336,39.941,0,0,13.811,6.353,35,3.822,10.883,0,0,0,41.621,0,5.354,0,0,5.911,0,0,0,6.376,0,13.875,0,0,13.811,6.353,0,3.822,10.883,0,0,0,5.807,0,0,0,0,0,0,0,0,0,14.336,26.066,0,0,0,0,0,0,0,0,0,0,35.814,0,5.354,0,0,5.911,0,0,0,66.4222,5.11648,29.10588,1.6579,0.30798,4.532616,0.59708,2.692878,2.743972,0.537962,2.159103985
476863,251025-5VRDEA,2,182.821,49.58333206,36.76666641,10.16666603,1.65,50495,98.44999695,4550,2441.25,5999,2987,3013,1646,999,16.36667061,23680,87,14.69999981,23360,95,1.66666603,2304,83,75.72,107.101,NULL,6.593,14.901,39.727,0,0,13.994,6.447,35,3.453,10.926,0,0,0,40.1,0,5.382,0,0,6.298,0,0,0,6.593,0,14.1,0,0,13.994,6.447,0,3.453,10.926,0,0,0,5.207,0,0,0,0,0,0,0,0,0,14.901,25.627,0,0,0,0,0,0,0,0,0,0,34.893,0,5.382,0,0,6.298,0,0,0,60.41246,8.62108,29.94368,6.98088,0.17228,4.174368,0.93456,2.38065,2.206128,0.84193,1.636105075
476864,251025-5VRDEA,2,183.706,46.93332672,37.43333054,6.28333282,2.21666506,51775,98.93998718,5130,3081.25,5919,3173,2746,1567,562,13.30000019,19456,88,17.56666946,27584,94,2.53333712,3584,85,75.699,108.007,NULL,5.818,13.913,41.143,0,0,14.371,6.152,35,3.228,10.342,0,0,0,42.58,0,4.818,0,0,6.341,0,0,0,5.818,0,15.887,0,0,14.371,6.152,0,3.228,10.342,0,0,0,4.901,0,0,0,0,0,0,0,0,0,13.913,25.256,0,0,0,0,0,0,0,0,0,0,37.679,0,4.818,0,0,6.341,0,0,0,40.3206,6.6552,18.644,11.0802,8.5786,0.1534,31.1166,2.551986,1.864872,28.033024,1.356490671
476865,251025-5VRDEA,2,183.18,48.93333054,38.06666565,6.30000019,3.56666499,52545,98.43000031,5246.25,2690,5919,3173,2746,1584,390,31.14999962,-18496,-36,NULL,NULL,NULL,2.94999909,4352,89,75.371,107.809,NULL,7.08,14.017,43.155,0,0,11.826,6.501,35,3.297,10.51,0,0,0,41.165,0,4.557,0,0,6.072,0,0,0,7.08,0,16.031,0,0,11.826,6.501,0,3.297,10.51,0,0,0,5.126,0,0,0,0,0,0,0,0,0,14.017,27.124,0,0,0,0,0,0,0,0,0,0,36.039,0,4.557,0,0,6.072,0,0,0,41.2646,7.0446,18.7502,10.8088,7.8824,0.1534,29.7478,2.596944,1.928474,26.799806,1.396007984
476897,251036 PRDEA,2,183.205,50.23332977,38.54999924,5.98333311,4.69999909,53505,98.95999908,5301.25,3261.25,6013,3160,2853,1557,437,13.85000038,19904,86,6.28333282,10112,97,14.39999962,22336,93,72.325,110.88,NULL,5.241,30.148,0,31.495,0,14.831,6.003,35,0,0,0,0,0,40.68,0,3.097,3.328,0,7.984,0,5.398,0,5.241,5.133,0,12.521,0,14.831,6.003,0,0,0,0,0,0,4.87,0,0,3.328,0,0,0,5.398,0,0,25.015,0,18.974,0,0,0,0,0,0,0,0,0,35.81,0,3.097,0,0,7.984,0,0,0,40.769,6.5254,18.054,9.7704,7.2806,0.1416,29.6888,2.664676,2.005646,26.746706,1.465224767
476898,251036 PRDEA,2,182.981,120.9666672,41.01666641,6.30000019,72.65,56195,97.25,5623.75,3803.75,6026,3200,2826,1595,539,13.71667004,19264,84,17.86667061,27776,93,5.41666412,8000,89,70.811,112.17,NULL,5.287,29.863,0,27.834,0,14.384,6.499,35,0,0,0,0,0,43.808,0,3.407,3.164,0,8.242,0,5.493,0,5.287,5.29,0,11,0,14.384,6.499,0,0,0,0,0,0,4.694,0,0,3.164,0,0,0,5.493,0,0,24.573,0,16.834,0,0,0,0,0,0,0,0,0,39.114,0,3.407,0,0,8.242,0,0,0,40.7808,6.7496,18.1956,9.8412,7.4222,0.1534,31.1048,2.644616,2.000454,28.022286,1.454545455
476899,251036 PRDEA,2,183.431,48.95000076,38.76666641,6.30000019,2.88333306,53245,97.91000366,5338.75,3031.25,5946,3200,2746,1567,398,13.13333035,18816,86,18.04999924,28224,94,3.58333397,5056,85,72.352,111.079,NULL,5.691,28.358,0,27.741,0,13.581,5.464,35,0,0,0,0,0,44.527,0,8.098,2.135,0,7.987,0,4.849,0,5.691,4.897,0,10.186,0,13.581,5.464,0,0,0,0,0,0,5.739,0,4.81,2.135,0,0,0,4.849,0,0,23.461,0,17.555,0,0,0,0,0,0,0,0,0,38.788,0,3.288,0,0,7.987,0,0,0,38.1022,6.8912,18.2192,9.0388,7.5992,0.1298,32.0842,2.467734,1.947708,28.90469,1.397835498
476924,251036 DEA,2,183.615,54.83333206,40.54999924,5.5,7.7833332,53505,94.05999756,5267.5,2567.5,5893,3173,2719,1636,561,17.60000038,24576,84,15.03332996,22464,90,3.86666489,5312,82,69.641,113.974,NULL,5.141,30.787,0,31.759,0,13.953,6.547,35,0,0,0,0,0,41.436,0,2.917,2.766,0,7.747,0,5.562,0,5.141,5.439,0,9.714,0,13.953,6.547,0,0,0,0,0,0,5.519,0,0,2.766,0,0,0,5.562,0,0,25.348,0,22.045,0,0,0,0,0,0,0,0,0,35.917,0,2.917,0,0,7.747,0,0,0,59.33512,5.61798,27.27688,1.69566,0.11446,5.208638,0.86966,2.566854,2.645442,0.78352,2.047977844
476925,251036 DEA,2,183.603,72.11666107,42.58333206,5.16666603,23.3666639,55615,92.69999695,5631.25,3828.75,6093,3173,2919,1526,387,13.91666985,18304,79,19.26667023,28736,89,5.39999819,7424,82,72.332,111.271,NULL,5.719,29.564,0,27.21,0,14.491,6.749,35,0,0,0,0,0,45.869,0,3.099,2.746,0,7.812,0,5.344,0,5.719,4.655,0,12.498,0,14.491,6.749,0,0,0,0,0,0,5.13,0,0,2.746,0,0,0,5.344,0,0,24.909,0,14.712,0,0,0,0,0,0,0,0,0,40.739,0,3.099,0,0,7.812,0,0,0,61.77418,5.60264,27.27334,1.19416,0.1003,4.41202,0.49796,2.6727,2.792824,0.448636,2.169989637
476926,251036 DEA,2,183.237,76.98332977,39.36666489,6.30000019,30.31666642,52865,95.73000336,5328.75,3090,5893,3173,2719,1631,328,13.76667023,18688,81,18.26667023,28352,93,3.33333206,4672,84,69.164,114.073,NULL,4.973,29.272,0,33.361,0,14.091,0,35,0,0,0,0,0,46.103,0,2.649,2.85,0,8.401,0,6.537,0,4.973,5.09,0,14.796,0,14.091,0,0,0,0,0,0,0,5.827,0,0,2.85,0,0,0,6.537,0,0,24.182,0,18.565,0,0,0,0,0,0,0,0,0,40.276,0,2.649,0,0,8.401,0,0,0,43.2588,8.2482,19.2104,12.0242,6.4428,0.1416,26.196,2.657124,1.94582,23.6,1.38496411
476927,251036 PRDEA,2,183.231,60.09999466,39.46666336,6.30000019,13.3333309,53885,97.16999817,5652.5,2666.25,5893,3173,2719,1640,422,13.03332996,18112,83,18.29999924,28928,95,4.150002,5696,82,71.466,111.765,NULL,5.17,30.682,0,29.358,0,14.468,6.176,35,0,0,0,0,0,46.428,0,2.809,0,0,8.21,0,4.93,0,5.17,5.012,0,15.189,0,14.468,6.176,0,0,0,0,0,0,5.521,0,0,0,0,0,0,4.93,0,0,25.67,0,14.169,0,0,0,0,0,0,0,0,0,40.907,0,2.809,0,0,8.21,0,0,0,43.2706,8.5078,19.5054,13.2514,6.5726,0.1534,28.3318,2.617712,1.865226,25.524108,1.320965418
476938,25A-36DEA,2,183.472,54.39999771,39.8833313,5.30000019,8.21666515,54595,97.43998718,5308.75,1701.25,5933,3187,2746,1607,599,13.63333035,19200,84,17.89999962,27840,93,4.31666613,6400,89,68.431,115.041,NULL,5.379,30.62,0,26.08,0,14.355,5.822,35,0,0,0,0,0,45.649,0,3.51,3.599,0,8.209,0,5.249,0,5.379,5.419,0,8.578,0,14.355,5.822,0,0,0,0,10,0,5.03,0,0,3.599,0,0,0,5.249,0,0,25.201,0,17.502,0,0,0,0,0,0,0,0,0,40.619,0,3.51,0,0,8.209,0,0,0,39.3294,7.965,18.7266,12.3428,6.195,0.1062,30.0546,2.478236,1.796196,27.076162,1.265856438
476939,25A-36DEA,2,183.706,54.28333282,39,5.16666603,9.11666501,52545,96.09999847,5093.75,2918.75,5906,3173,2733,1639,348,15.18332958,21568,85,16.71666908,25472,91,3.099998,4352,84,70.365,113.341,NULL,5.416,30.003,0,35.012,0,13.085,6.541,35,0,0,0,0,0,41.79,0,2.035,2.599,0,7.075,0,5.15,0,5.416,5.899,0,11.614,0,13.085,6.541,0,0,0,0,10,0,5.061,0,0,2.599,0,0,0,5.15,0,0,24.104,0,23.398,0,0,0,0,0,0,0,0,0,36.729,0,2.035,0,0,7.075,0,0,0,40.3914,8.0712,18.9508,12.9328,6.9266,0.1062,25.8892,2.515052,1.7936,23.323644,1.266839378
476940,25A-36DEA,2,183.492,49.56666183,39.3833313,5.48333311,3.699999,52865,95.68998718,5155,3193.75,5919,3187,2733,1653,490,13.08333015,18048,83,19.06666946,28992,91,3.23333406,4672,87,70.613,112.879,NULL,5.032,30.896,0,33.587,0,13.486,6.292,35,0,0,0,0,0,41.65,0,2.116,3.618,0,7.607,0,4.208,0,5.032,5.807,0,11.001,0,13.486,6.292,0,0,0,0,10,0,6.169,0,0,3.618,0,0,0,4.208,0,0,25.089,0,22.586,0,0,0,0,0,0,0,0,0,35.481,0,2.116,0,0,7.607,0,0,0,40.4268,7.8706,18.88,12.8148,7.2806,0.1062,27.3642,2.526616,1.798084,24.652442,1.275502606
476950,25A-36DEA,2,183.979,64.88999557,39.36666489,10.30000019,14.22333208,53435,96.87000275,5511.25,2752.5,6292,3267,3026,1566,461,15.14999962,21568,85,16.35000038,25472,93,3.799999,5248,83,70.857,113.122,NULL,5.723,29.63,0,31.769,0,14.443,5.05,35,0,0,0,0,0,41.935,0,3.266,3.42,0,8.627,0,5.116,0,5.723,4.131,0,12.885,0,14.443,5.05,0,0,0,0,10,0,5.089,0,0,3.42,0,0,0,5.116,0,0,25.499,0,18.884,0,0,0,0,0,0,0,0,0,36.846,0,3.266,0,0,8.627,0,0,0,39.1052,7.4222,17.4758,8.5432,7.3632,0.1416,29.441,2.640486,2.110076,26.52345,1.502947846
476951,251036 DEA,2,183.196,63.02666473,41.41666412,10.25,10.36,55035,94.52999878,4913.75,2402.5,6199,3173,3026,1537,661,14.43332958,19520,81,18.10000038,27520,91,4.83333206,6848,85,70.869,112.327,NULL,5.296,29.787,0,31.299,0,14.532,5.572,35,0,0,0,0,0,41.633,0,3.498,3.099,0,7.989,0,5.491,0,5.296,6.012,0,10.839,0,14.532,5.572,0,0,0,0,0,0,5.028,0,0,3.099,0,0,0,5.491,0,0,23.775,0,20.46,0,0,0,0,0,0,0,0,0,36.605,0,3.498,0,0,7.989,0,0,0,40.9814,7.7644,17.3932,8.6494,5.8646,0.1534,31.447,2.780316,2.208724,28.33062,1.573629361
476952,251036 DEA,2,183.353,47.21666336,38.28333282,6.30000019,1.63333201,52415,97.66999817,5432.5,2153.75,6066,3093,2973,1587,688,14.43332958,20736,86,16.81666946,26304,94,3.049999,4224,83,70.003,113.35,NULL,5.727,29.615,0,21.76,0,14.572,6.539,35,0,0,0,0,0,47.123,0,7.407,2.771,0,8.019,0,4.82,0,5.727,4.972,0,5.822,0,14.572,6.539,0,0,0,0,0,0,5.702,0,4.078,2.771,0,0,0,4.82,0,0,24.643,0,15.938,0,0,0,0,0,0,0,0,0,41.421,0,3.329,0,0,8.019,0,0,0,39.7306,7.5756,17.877,9.6996,6.7732,0.1416,31.0458,2.622432,2.024172,27.969186,1.440735986
476965,251036 DEA,2,183.872,52.03333282,40.73333359,5.80000019,4.49999905,55105,96.19999695,5176.25,2645,6279,3200,3079,1563,798,16.91666985,24192,86,14.85000038,22848,92,4.93333387,6912,84,70.289,113.583,NULL,7.641,19.019,38.714,0,0,11.729,0,81.087,4.002,8.534,0,0,9.04,0,0,4.106,0,0,0,0,0,0,7.641,0,18.577,0,0,11.729,0,4.806,4.002,8.534,0,0,0,0,0,0,0,0,0,0,0,0,0,19.019,20.137,0,0,0,0,41.281,0,0,0,0,9.04,0,0,4.106,0,0,0,0,0,0,41.0168,6.3248,17.2752,8.4252,5.7702,0.1534,31.4234,2.801674,2.173678,28.30938,1.595959596
476966,251036 DEA,2,183.449,48.16666412,38.58333206,5.66666603,2.91666493,52355,96.82998657,5105,3067.5,6319,3213,3106,1641,706,13.96667004,19712,85,17.64999962,27328,93,2.96666288,4160,84,71.974,111.475,NULL,7.033,19.033,41.439,0,0,12.157,0,76.234,3.822,9.499,0,0,9.006,0,0,5.226,0,0,0,0,0,0,7.033,0,17.581,0,0,12.157,0,6.882,3.822,9.499,0,0,0,0,0,0,0,0,0,0,0,0,0,19.033,23.858,0,0,0,0,34.352,0,0,0,0,9.006,0,0,5.226,0,0,0,0,0,0,39.6834,6.3838,17.7472,9.4046,6.7614,0.1416,29.5472,2.63848,2.002106,26.619148,1.461538462
476967,251036 DEA,2,183.605,51.59999847,40.21666718,5.64999914,4.73333189,55295,97.73999786,5375,2965,6292,3200,3093,1599,588,12.5,17728,85,18.66666985,29312,94,5.03333521,7104,85,69.888,113.717,NULL,6.978,19.408,41.384,0,0,11.639,0,77.33,3.97,8.704,0,0,9.832,0,0,4.36,0,0,0,0,0,0,6.978,0,16.873,0,0,11.639,0,6.724,3.97,8.704,0,0,0,0,0,0,0,0,0,0,0,0,0,19.408,24.511,0,0,0,0,35.606,0,0,0,0,9.832,0,0,4.36,0,0,0,0,0,0,39.1642,5.841,17.3342,8.3898,5.9944,0.1416,32.7686,2.666092,2.06441,29.52124,1.522477064
476981,251036 DEA,2,183.368,48.54999924,39.75,3.94999981,3.84999796,54525,97.62000275,5708.75,2751.25,6279,3267,3013,1569,576,NULL,NULL,NULL,NULL,NULL,NULL,4.43333387,6336,86,70.226,113.142,NULL,8.733,19.956,40.107,0,0,11.685,0,76.599,3.873,0,0,0,9.917,0,0,4.533,0,0,0,0,7.965,0,8.733,0,17.957,0,0,11.685,0,5.013,3.873,0,0,0,0,0,0,0,0,0,0,0,7.965,0,0,19.956,22.15,0,0,0,0,36.586,0,0,0,0,9.917,0,0,4.533,0,0,0,0,0,0,39.9312,6.5372,17.3814,8.614,7.0682,0.1534,32.273,2.710932,2.109368,29.074728,1.536087154
